XZangleToObj,YZangleToObj,DistToObjhorizontalPan,forwardPan,xRotInput,yRotInput,sprintButtonDown,fireButtonDown
1.159778,-3.382519,16.54695|0,0,0,0,0,0
1.159778,-3.328314,16.54679|0,0,0,0,0,0
1.159778,1.234321,16.58636|0,0,0,0,0,0
1.159778,1.884814,16.60052|0,0,0,0,0,0
1.159778,1.884814,16.60052|0,0,0,0,0,0
1.159778,1.884814,16.60052|0,0,0,0,0,0
1.159778,1.884814,16.60052|0,0,0,0,0,0
1.159778,1.884814,16.60052|0,0,0,0,0,0
1.159778,1.884814,16.60052|0,0,0,0,0,0
1.159778,1.884814,16.60052|0,0,0,0,0,0
1.159778,1.884814,16.60052|0,0,0,0,0,0
0.7597608,2.084595,16.60052|0,0,-0.05,-0.1,0,0
-1.440214,4.885074,16.60052|0,0,-0.7,-0.55,0,0
-2.640194,6.48649,16.60052|0,0,-0.4,-0.3,0,0
-3.04015,6.88715,16.60052|0,0,-0.1,-0.1,0,0
-3.240149,7.2875,16.60052|0,0,-0.1,-0.05,0,0
-3.840175,8.088716,16.60052|0,0,-0.2,-0.15,0,0
-4.240208,8.889643,16.60052|0,0,-0.2,-0.1,0,0
-4.640174,9.690673,16.60052|0,0,-0.2,-0.1,0,0
-4.840193,9.891236,16.60052|0,0,-0.05,-0.05,0,0
-5.040184,10.49181,16.60052|0,0,-0.15,-0.05,0,0
-5.240189,11.29238,16.60052|0,0,-0.2,-0.05,0,0
-5.440173,11.69302,16.60052|0,0,-0.1,-0.05,0,0
-5.440173,11.89302,16.60052|0,0,-0.05,0,0,0
-5.440173,11.89302,16.60052|0,0,0,0,0,0
-5.440173,11.89302,16.60052|0,0,0,0,0,0
-5.440173,11.89302,16.60052|0,0,0,0,0,0
-5.440173,11.89302,16.60052|0,0,0,0,0,1
-41.01153,43.31544,15.14755|0,0,0,0,0,0
-41.01153,43.31544,15.14755|0,0,0,0,0,0
-41.01153,43.31544,15.14755|0,0,0,0,0,0
-41.01153,43.31544,15.14755|0,0,0,0,0,0
-41.01153,43.31544,15.14755|0,0,0,0,0,0
-41.01153,43.31544,15.14755|0,0,0,0,0,0
-41.01153,42.91544,15.14755|0,0,0.1,0,0,0
-41.21153,41.5956,15.14755|0,0,0.35,-0.05,0,0
-41.21153,41.5956,15.14755|0,0,0,0,0,0
-41.21153,41.5956,15.14755|0,0,0,0,0,0
-41.21153,41.5956,15.14755|0,0,0,0,0,0
-41.01153,40.51543,15.14755|0,0,0.25,0.05,0,0
-40.61153,39.35709,15.14755|0,0,0.25,0.1,0,0
-38.81153,35.4761,15.14755|0,0,0.8,0.45,0,0
-36.81153,33.17705,15.14755|0,0,0.4,0.5,0,0
-34.61153,30.27331,15.14755|0,0,0.55,0.55,0,0
-33.01152,28.00164,15.14755|0,0,0.45,0.4,0,0
-31.61153,25.61508,15.14755|0,0,0.5,0.35,0,0
-30.01152,23.0018,15.14755|0,0,0.55,0.4,0,0
-28.81153,20.91091,15.14755|0,0,0.45,0.3,0,0
-27.81153,19.28053,15.14755|0,0,0.35,0.25,0,0
-25.81152,14.85125,15.14755|0,0,1,0.5,0,0
-25.01153,12.89093,15.14755|0,0,0.45,0.2,0,0
-23.81152,10.86213,15.14755|0,0,0.45,0.3,0,0
-23.21152,9.752881,15.14755|0,0,0.25,0.15,0,0
-21.61152,7.677977,15.14755|0,0,0.45,0.4,0,0
-18.81152,5.251954,15.14755|0,0,0.5,0.7,0,0
-18.41153,4.996615,15.14755|0,0,0.05,0.1,0,0
-18.41153,4.796609,15.14755|0,0,0.05,0,0,0
-18.41153,4.796609,15.14755|0,0,0,0,0,0
-18.41153,4.796609,15.14755|0,0,0,0,0,0
-18.41153,4.796609,15.14755|0,0,0,0,0,0
-18.41153,4.796609,15.14755|0,0,0,0,0,0
-18.41153,4.796609,15.14755|0,0,0,0,0,0
-18.41153,4.796609,15.14755|0,0,0,0,0,0
-18.41153,4.796609,15.14755|0,0,0,0,0,0
-18.41153,4.796609,15.14755|0,0,0,0,0,1
-2.631952,-21.42157,16.36627|0,0,0,0,0,0
-2.631952,-21.22157,16.36627|0,0,-0.05,0,0,0
-2.631952,-21.22157,16.36627|0,0,0,0,0,0
-2.631952,-21.22157,16.36627|0,0,0,0,0,0
-2.631952,-21.22157,16.36627|0,0,0,0,0,0
-2.631952,-21.22157,16.36627|0,0,0,0,0,0
-3.031961,-19.62108,16.36627|0,0,-0.4,-0.1,0,0
-4.031966,-16.81959,16.36627|0,0,-0.7,-0.25,0,0
-5.431953,-13.81681,16.36627|0,0,-0.75,-0.35,0,0
-7.031962,-10.81258,16.36627|0,0,-0.75,-0.4,0,0
-8.23199,-8.208653,16.36627|0,0,-0.65,-0.3,0,0
-9.431965,-6.204124,16.36627|0,0,-0.5,-0.3,0,0
-12.03198,-1.391986,16.36627|0,0,-1.2,-0.65,0,0
-12.23198,-0.9911057,16.36627|0,0,-0.1,-0.05,0,0
-12.43199,-0.5898349,16.36627|0,0,-0.1,-0.05,0,0
-12.83198,0.4121198,16.36627|0,0,-0.25,-0.1,0,0
-12.83198,0.8122882,16.36627|0,0,-0.1,0,0,0
-13.03199,2.01334,16.36627|0,0,-0.3,-0.05,0,0
-13.03199,2.413381,16.36627|0,0,-0.1,0,0,0
-12.63198,3.811153,16.36627|0,0,-0.35,0.1,0,0
-12.43199,4.809986,16.36627|0,0,-0.25,0.05,0,0
-11.632,5.605809,16.36627|0,0,-0.2,0.2,0,0
-10.63199,6.001002,16.36627|0,0,-0.1,0.25,0,0
-10.03197,6.198307,16.36627|0,0,-0.05,0.15,0,0
-9.631985,6.396661,16.36627|0,0,-0.05,0.1,0,0
-8.631968,6.79278,16.36627|0,0,-0.1,0.25,0,0
-7.631983,7.189274,16.36627|0,0,-0.1,0.25,0,0
-7.43197,7.188619,16.36627|0,0,0,0.05,0,0
-7.43197,7.188619,16.36627|0,0,0,0,0,0
-7.43197,7.188619,16.36627|0,0,0,0,0,0
-7.43197,7.188619,16.36627|0,0,0,0,0,0
-7.43197,7.188619,16.36627|0,0,0,0,0,1
19.35703,30.34815,12.83971|0,0,0,0,0,0
19.35703,30.54815,12.83971|0,0,-0.05,0,0,0
19.35703,30.54815,12.83971|0,0,0,0,0,0
19.35703,30.54815,12.83971|0,0,0,0,0,0
19.35703,30.54815,12.83971|0,0,0,0,0,0
19.35703,30.54815,12.83971|0,0,0,0,0,0
17.55704,30.32188,12.83971|0,0,0,-0.45,0,0
14.55703,30.19935,12.83971|0,0,-0.05,-0.75,0,0
11.75703,29.15703,12.83971|0,0,0.2,-0.7,0,0
8.957014,27.76888,12.83971|0,0,0.3,-0.7,0,0
5.957003,23.82527,12.83971|0,0,0.95,-0.75,0,0
3.156969,19.14395,12.83971|0,0,1.15,-0.7,0,0
2.756976,18.53643,12.83971|0,0,0.15,-0.1,0,0
2.356923,17.72994,12.83971|0,0,0.2,-0.1,0,0
1.756914,16.7221,12.83971|0,0,0.25,-0.15,0,0
0.1545051,14.31237,12.83971|0,0,0.6,-0.4,0,0
-1.442793,12.11891,12.83971|0,0,0.55,-0.4,0,0
-1.842813,11.52306,12.83971|0,0,0.15,-0.1,0,0
-2.042773,11.32556,12.83971|0,0,0.05,-0.05,0,0
-2.242888,11.32825,12.83971|0,0,0,-0.05,0,0
-2.642788,11.13447,12.83971|0,0,0.05,-0.1,0,0
-3.042853,11.1417,12.83971|0,0,0,-0.1,0,0
-3.242867,10.94568,12.83971|0,0,0.05,-0.05,0,0
-3.642875,10.95445,12.83971|0,0,0,-0.1,0,0
-3.842877,10.75922,12.83971|0,0,0.05,-0.05,0,0
-3.842877,10.75922,12.83971|0,0,0,0,0,0
-3.842877,10.75922,12.83971|0,0,0,0,0,0
-4.04288,10.56423,12.83971|0,0,0.05,-0.05,0,0
-4.04288,10.56423,12.83971|0,0,0,0,0,1
-13.34868,-14.49097,16.34571|0,0,0,0,0,0
-13.34868,-14.49097,16.34571|0,0,0,0,0,0
-13.34868,-14.49097,16.34571|0,0,0,0,0,0
-13.34868,-14.49097,16.34571|0,0,0,0,0,0
-10.9487,-13.2758,16.34571|0,0,-0.3,0.6,0,0
-7.348682,-11.25895,16.34571|0,0,-0.5,0.9,0,0
-6.748693,-7.856803,16.34571|0,0,-0.85,0.15,0,0
-7.348682,-4.658922,16.34571|0,0,-0.8,-0.15,0,0
-7.748687,-2.660504,16.34571|0,0,-0.5,-0.1,0,0
-7.94868,-1.061278,16.34571|0,0,-0.4,-0.05,0,0
-7.94868,-0.661456,16.34571|0,0,-0.1,0,0,0
-7.94868,0.1398823,16.34571|0,0,-0.2,0,0,0
-7.94868,0.9387863,16.34571|0,0,-0.2,0,0,0
-7.94868,0.9387863,16.34571|0,0,0,0,0,0
-7.94868,0.9387863,16.34571|0,0,0,0,0,0
-7.94868,0.9387863,16.34571|0,0,0,0,0,0
-7.748687,1.339545,16.34571|0,0,-0.1,0.05,0,0
-7.548707,1.940175,16.34571|0,0,-0.15,0.05,0,0
-7.348682,2.341175,16.34571|0,0,-0.1,0.05,0,0
-7.348682,2.541065,16.34571|0,0,-0.05,0,0,0
-7.148691,2.741883,16.34571|0,0,-0.05,0.05,0,0
-6.948677,3.34246,16.34571|0,0,-0.15,0.05,0,0
-6.748693,3.743138,16.34571|0,0,-0.1,0.05,0,0
-6.748693,3.743138,16.34571|0,0,0,0,0,0
-6.748693,3.743138,16.34571|0,0,0,0,0,1
-9.085559,14.80454,18.05719|0,0,0,0,0,0
-9.085559,14.80454,18.05719|0,0,0,0,0,0
-8.885576,14.79942,18.05719|0,0,0,0.05,0,0
-9.685558,13.62054,18.05719|0,0,0.3,-0.2,0,0
-10.88555,11.05574,18.05719|0,0,0.65,-0.3,0,0
-10.88555,10.05575,18.05719|0,0,0.25,0,0,0
-7.08557,-0.8411642,18.05719|0,0,2.7,0.95,0,0
-6.885526,-1.645086,18.05719|0,0,0.2,0.05,0,0
-6.885526,-1.645086,18.05719|0,0,0,0,0,0
-6.885526,-1.645086,18.05719|0,0,0,0,0,0
-6.885526,-1.645086,18.05719|0,0,0,0,0,0
-6.68554,-1.448884,18.05719|0,0,-0.05,0.05,0,0
-6.485553,-1.052577,18.05719|0,0,-0.1,0.05,0,0
-6.285532,-0.8561515,18.05719|0,0,-0.05,0.05,0,0
-6.285532,-0.8561515,18.05719|0,0,0,0,0,0
-6.285532,-0.8561515,18.05719|0,0,0,0,0,0
-6.285532,-0.8561515,18.05719|0,0,0,0,0,0
-6.285532,-0.8561515,18.05719|0,0,0,0,0,1
-21.07444,6.064884,19.02674|0,0,0,0,0,0
-21.07444,6.064884,19.02674|0,0,0,0,0,0
-21.07444,6.064884,19.02674|0,0,0,0,0,0
-21.07444,6.064884,19.02674|0,0,0,0,0,0
-21.07444,6.064884,19.02674|0,0,0,0,0,0
-21.07444,6.064884,19.02674|0,0,0,0,0,0
-21.07444,6.064884,19.02674|0,0,0,0,0,0
-20.07444,8.764211,19.02674|0,0,-0.7,0.25,0,0
-20.07444,8.764211,19.02674|0,0,0,0,0,0
-14.27444,7.690798,19.02674|0,0,0.15,1.45,0,0
-12.07444,7.357195,19.02674|0,0,0.05,0.55,0,0
-10.67444,7.484537,19.02674|0,0,-0.05,0.35,0,0
-10.07443,7.656322,19.02674|0,0,-0.05,0.15,0,0
-10.07443,7.656322,19.02674|0,0,0,0,0,0
-10.07443,7.656322,19.02674|0,0,0,0,0,0
-10.07443,7.656322,19.02674|0,0,0,0,0,0
-10.07443,7.656322,19.02674|0,0,0,0,0,0
-10.07443,7.656322,19.02674|0,0,0,0,0,0
-10.07443,7.656322,19.02674|0,0,0,0,0,0
-10.07443,7.656322,19.02674|0,0,0,0,0,0
-10.07443,7.656322,19.02674|0,0,0,0,0,0
-10.07443,7.656322,19.02674|0,0,0,0,0,0
-10.07443,7.656322,19.02674|0,0,0,0,0,1
-21.48564,-5.533393,16.26591|0,0,0,0,0,0
-21.48564,-5.533393,16.26591|0,0,0,0,0,0
-21.48564,-5.533393,16.26591|0,0,0,0,0,0
-21.48564,-5.533393,16.26591|0,0,0,0,0,0
-21.48564,-5.533393,16.26591|0,0,0,0,0,0
-21.28564,-5.536509,16.26591|0,0,0,0.05,0,0
-18.08565,-4.181232,16.26591|0,0,-0.35,0.8,0,0
-15.48565,-3.011359,16.26591|0,0,-0.3,0.65,0,0
-14.48564,-1.621482,16.26591|0,0,-0.35,0.25,0,0
-13.68564,0.5706123,16.26591|0,0,-0.55,0.2,0,0
-12.68564,3.761923,16.26591|0,0,-0.8,0.25,0,0
-11.68564,5.753808,16.26591|0,0,-0.5,0.25,0,0
-11.48564,5.952329,16.26591|0,0,-0.05,0.05,0,0
-11.48564,6.152305,16.26591|0,0,-0.05,0,0,0
-11.28563,6.150775,16.26591|0,0,0,0.05,0,0
-10.88564,6.347828,16.26591|0,0,-0.05,0.1,0,0
-10.68565,6.546433,16.26591|0,0,-0.05,0.05,0,0
-10.68565,6.546433,16.26591|0,0,0,0,0,0
-10.68565,6.546433,16.26591|0,0,0,0,0,0
-10.68565,6.546433,16.26591|0,0,0,0,0,1
23.52488,36.52375,18.20366|0,0,0,0,0,0
23.52488,36.52375,18.20366|0,0,0,0,0,0
23.52488,36.52375,18.20366|0,0,0,0,0,0
23.52488,36.52375,18.20366|0,0,0,0,0,0
23.12488,36.24614,18.20366|0,0,0.05,-0.1,0,0
22.92487,36.20791,18.20366|0,0,0,-0.05,0,0
21.92488,35.22272,18.20366|0,0,0.2,-0.25,0,0
16.52487,30.98459,18.20366|0,0,0.85,-1.35,0,0
14.12487,29.89506,18.20366|0,0,0.2,-0.6,0,0
7.324854,26.7321,18.20366|0,0,0.65,-1.7,0,0
4.12488,25.39298,18.20366|0,0,0.3,-0.8,0,0
2.12486,24.14573,18.20366|0,0,0.3,-0.5,0,0
-0.07661668,22.12871,18.20366|0,0,0.5,-0.55,0,0
-2.275119,19.94822,18.20366|0,0,0.55,-0.55,0,0
-4.275168,17.79776,18.20366|0,0,0.55,-0.5,0,0
-6.275136,16.27777,18.20366|0,0,0.4,-0.5,0,0
-6.675118,15.69747,18.20366|0,0,0.15,-0.1,0,0
-6.875121,15.50777,18.20366|0,0,0.05,-0.05,0,0
-6.875121,15.10777,18.20366|0,0,0.1,0,0,0
-7.475119,12.94058,18.20366|0,0,0.55,-0.15,0,0
-8.075112,9.376181,18.20366|0,0,0.9,-0.15,0,0
-8.27512,8.988654,18.20366|0,0,0.1,-0.05,0,0
-8.27512,8.188658,18.20366|0,0,0.2,0,0,0
-8.475143,7.201461,18.20366|0,0,0.25,-0.05,0,0
-8.875134,5.627965,18.20366|0,0,0.4,-0.1,0,0
-8.875134,4.427972,18.20366|0,0,0.3,0,0,0
-8.875134,4.427972,18.20366|0,0,0,0,0,0
-8.875134,4.427972,18.20366|0,0,0,0,0,0
-8.875134,4.427972,18.20366|0,0,0,0,0,1
-31.48822,-14.33231,11.10615|0,0,0,0,0,0
-31.48822,-14.33231,11.10615|0,0,0,0,0,0
-31.48822,-14.33231,11.10615|0,0,0,0,0,0
-30.48822,-11.24877,11.10615|0,0,-0.8,0.25,0,0
-29.28822,-6.381132,11.10615|0,0,-1.25,0.3,0,0
-28.68822,-3.64438,11.10615|0,0,-0.7,0.15,0,0
-27.88822,-2.125872,11.10615|0,0,-0.4,0.2,0,0
-25.68822,-0.3333784,11.10615|0,0,-0.5,0.55,0,0
-18.88821,5.561408,11.10615|0,0,-1.6,1.7,0,0
-17.08822,7.058442,11.10615|0,0,-0.4,0.45,0,0
-15.08821,8.357852,11.10615|0,0,-0.35,0.5,0,0
-13.08821,9.271079,11.10615|0,0,-0.25,0.5,0,0
-11.28821,10.00433,11.10615|0,0,-0.2,0.45,0,0
-10.88821,10.19092,11.10615|0,0,-0.05,0.1,0,0
-10.48822,10.17804,11.10615|0,0,0,0.1,0,0
-10.0882,10.36565,11.10615|0,0,-0.05,0.1,0,0
-9.888213,10.35965,11.10615|0,0,0,0.05,0,0
-9.888213,10.35965,11.10615|0,0,0,0,0,0
-9.488211,10.54803,11.10615|0,0,-0.05,0.1,0,1
-1.918977,3.201551,10.42065|0,0,0,0,0,0
-1.918977,3.401509,10.42065|0,0,-0.05,0,0,0
-1.918977,3.601522,10.42065|0,0,-0.05,0,0,0
-3.51903,3.004852,10.42065|0,0,0.15,-0.4,0,0
-4.718997,2.608795,10.42065|0,0,0.1,-0.3,0,0
-5.919007,2.213993,10.42065|0,0,0.1,-0.3,0,0
-6.119011,2.214965,10.42065|0,0,0,-0.05,0,0
-6.119011,2.214965,10.42065|0,0,0,0,0,0
-7.519013,2.622565,10.42065|0,0,-0.1,-0.35,0,0
-9.91905,3.039377,10.42065|0,0,-0.1,-0.6,0,0
-9.91905,3.039377,10.42065|0,0,0,0,0,0
-9.91905,3.039377,10.42065|0,0,0,0,0,0
-9.91905,3.039377,10.42065|0,0,0,0,0,0
-9.91905,3.039377,10.42065|0,0,0,0,0,0
-9.91905,3.239424,10.42065|0,0,-0.05,0,0,1
-26.62149,6.077477,11.38719|0,0,0,0,0,0
-26.62149,6.077477,11.38719|0,0,0,0,0,0
-26.62149,6.27751,11.38719|0,0,-0.05,0,0,0
-26.62149,6.27751,11.38719|0,0,0,0,0,0
-26.62149,7.277505,11.38719|0,0,-0.25,0,0,0
-26.62149,9.07751,11.38719|0,0,-0.45,0,0,0
-26.42149,9.667984,11.38719|0,0,-0.15,0.05,0,0
-26.22149,9.658646,11.38719|0,0,0,0.05,0,0
-25.22149,9.813216,11.38719|0,0,-0.05,0.25,0,0
-20.62148,9.833434,11.38719|0,0,-0.05,1.15,0,0
-20.22149,9.819927,11.38719|0,0,0,0.1,0,0
-19.42148,9.793881,11.38719|0,0,0,0.2,0,0
-18.22149,9.957083,11.38719|0,0,-0.05,0.3,0,0
-17.42149,9.934146,11.38719|0,0,0,0.2,0,0
-16.62148,9.912346,11.38719|0,0,0,0.2,0,0
-15.82148,9.891712,11.38719|0,0,0,0.2,0,0
-15.82148,9.891712,11.38719|0,0,0,0,0,0
-15.62148,9.886722,11.38719|0,0,0,0.05,0,0
-15.22148,9.87703,11.38719|0,0,0,0.1,0,0
-13.62147,9.64088,11.38719|0,0,0.05,0.4,0,0
-12.62148,9.620528,11.38719|0,0,0,0.25,0,0
-11.42148,9.998297,11.38719|0,0,-0.1,0.3,0,1
13.15483,1.749324,17.11094|0,0,-0.05,0.1,0,0
13.35483,1.746413,17.11094|0,0,0,0.05,0,0
13.35483,1.746413,17.11094|0,0,0,0,0,0
13.15483,1.749324,17.11094|0,0,0,-0.05,0,0
11.35482,0.772531,17.11094|0,0,0.25,-0.45,0,0
8.954821,-0.2017412,17.11094|0,0,0.25,-0.6,0,0
7.154835,-0.7868362,17.11094|0,0,0.15,-0.45,0,0
3.954829,-0.7682129,17.11094|0,0,0,-0.8,0,0
2.954792,-0.5647526,17.11094|0,0,-0.05,-0.25,0,0
2.754774,-0.364769,17.11094|0,0,-0.05,-0.05,0,0
2.354763,-0.1631294,17.11094|0,0,-0.05,-0.1,0,0
0.7545922,0.8393012,17.11094|0,0,-0.25,-0.4,0,0
-1.044927,2.039033,17.11094|0,0,-0.3,-0.45,0,0
-1.444962,2.438473,17.11094|0,0,-0.1,-0.1,0,0
-1.645086,2.438313,17.11094|0,0,0,-0.05,0,0
-1.645086,2.638266,17.11094|0,0,-0.05,0,0,0
-2.8451,3.435415,17.11094|0,0,-0.2,-0.3,0,0
-3.44509,3.633565,17.11094|0,0,-0.05,-0.15,0,0
-3.44509,3.633565,17.11094|0,0,0,0,0,0
-3.44509,3.633565,17.11094|0,0,0,0,0,0
-3.845118,4.032063,17.11094|0,0,-0.1,-0.1,0,0
-4.445102,4.42952,17.11094|0,0,-0.1,-0.15,0,0
-4.645111,4.628509,17.11094|0,0,-0.05,-0.05,0,0
-4.645111,4.828523,17.11094|0,0,-0.05,0,0,0
-5.245122,5.025507,17.11094|0,0,-0.05,-0.15,0,0
-5.445106,5.224385,17.11094|0,0,-0.05,-0.05,0,0
-5.445106,5.224385,17.11094|0,0,0,0,0,1
-30.73485,22.99342,16.98994|0,0,0,0,0,0
-30.73485,22.99342,16.98994|0,0,0,0,0,0
-30.73485,22.99342,16.98994|0,0,0,0,0,0
-30.73485,21.79342,16.98994|0,0,0.3,0,0,0
-29.93484,19.48109,16.98994|0,0,0.55,0.2,0,0
-21.13484,8.505699,16.98994|0,0,2.5,2.2,0,0
-20.73485,7.87148,16.98994|0,0,0.15,0.1,0,0
-20.73485,7.87148,16.98994|0,0,0,0,0,0
-20.73485,7.87148,16.98994|0,0,0,0,0,0
-20.53484,7.654656,16.98994|0,0,0.05,0.05,0,0
-17.33485,7.011681,16.98994|0,0,0.1,0.8,0,0
-15.33484,6.483678,16.98994|0,0,0.1,0.5,0,0
-11.93484,6.10554,16.98994|0,0,0.05,0.85,0,0
-10.93484,5.862172,16.98994|0,0,0.05,0.25,0,0
-10.33485,5.838148,16.98994|0,0,0,0.15,0,0
-10.13485,5.830388,16.98994|0,0,0,0.05,0,0
-9.934838,5.822886,16.98994|0,0,0,0.05,0,0
-9.934838,5.822886,16.98994|0,0,0,0,0,1
-5.540295,8.582405,16.03962|0,0,0,0,0,0
-5.540295,8.582405,16.03962|0,0,0,0,0,0
-6.340288,10.80369,16.03962|0,0,-0.55,-0.2,0,0
-8.940329,13.89326,16.03962|0,0,-0.75,-0.65,0,0
-10.14032,14.94525,16.03962|0,0,-0.25,-0.3,0,0
-10.14032,14.94525,16.03962|0,0,0,0,0,0
-10.14032,14.94525,16.03962|0,0,0,0,0,0
-10.14032,14.94525,16.03962|0,0,0,0,0,0
-10.14032,14.94525,16.03962|0,0,0,0,0,0
-10.14032,14.94525,16.03962|0,0,0,0,0,0
-10.14032,14.94525,16.03962|0,0,0,0,0,0
-10.14032,14.94525,16.03962|0,0,0,0,0,0
-10.14032,14.94525,16.03962|0,0,0,0,0,1
19.38165,25.88083,13.79206|0,0,0,0,0,0
19.38165,25.88083,13.79206|0,0,0,0,0,0
19.38165,25.88083,13.79206|0,0,0,0,0,0
19.38165,25.88083,13.79206|0,0,0,0,0,0
19.38165,24.68083,13.79206|0,0,0.3,0,0,0
18.98166,21.42534,13.79206|0,0,0.8,-0.1,0,0
18.78166,20.39809,13.79206|0,0,0.25,-0.05,0,0
18.78166,20.19809,13.79206|0,0,0.05,0,0,0
18.58167,19.37116,13.79206|0,0,0.2,-0.05,0,0
16.98167,16.9675,13.79206|0,0,0.55,-0.4,0,0
10.18165,10.5222,13.79206|0,0,1.45,-1.7,0,0
6.381654,7.907704,13.79206|0,0,0.6,-0.95,0,0
3.581679,6.413528,13.79206|0,0,0.35,-0.7,0,0
1.981693,5.583564,13.79206|0,0,0.2,-0.4,0,0
1.181674,5.375016,13.79206|0,0,0.05,-0.2,0,0
-0.01978234,4.770358,13.79206|0,0,0.15,-0.3,0,0
-1.018372,4.373809,13.79206|0,0,0.1,-0.25,0,0
-1.418445,4.177155,13.79206|0,0,0.05,-0.1,0,0
-1.818331,4.181466,13.79206|0,0,0,-0.1,0,0
-1.818331,4.181466,13.79206|0,0,0,0,0,0
-1.818331,4.181466,13.79206|0,0,0,0,0,0
-1.818331,4.181466,13.79206|0,0,0,0,0,0
-1.818331,4.181466,13.79206|0,0,0,0,0,0
-1.818331,4.181466,13.79206|0,0,0,0,0,1
-10.25787,2.901105,20.98259|0,0,0,0,0,0
-10.25787,2.901105,20.98259|0,0,0,0,0,0
-10.25787,2.901105,20.98259|0,0,0,0,0,0
-10.25787,2.901105,20.98259|0,0,0,0,0,0
-10.25787,2.901105,20.98259|0,0,0,0,0,0
-9.8579,4.074821,20.98259|0,0,-0.3,0.1,0,0
-8.257899,6.180569,20.98259|0,0,-0.55,0.4,0,0
-7.257879,7.130363,20.98259|0,0,-0.25,0.25,0,0
-6.45789,7.494938,20.98259|0,0,-0.1,0.2,0,0
-5.657869,7.863721,20.98259|0,0,-0.1,0.2,0,0
-4.857889,8.236664,20.98259|0,0,-0.1,0.2,0,0
-4.457906,8.424712,20.98259|0,0,-0.05,0.1,0,0
-3.85793,8.608706,20.98259|0,0,-0.05,0.15,0,0
-3.85793,8.608706,20.98259|0,0,0,0,0,0
-3.85793,8.608706,20.98259|0,0,0,0,0,0
-3.85793,8.608706,20.98259|0,0,0,0,0,0
-3.85793,8.608706,20.98259|0,0,0,0,0,0
-3.85793,8.608706,20.98259|0,0,0,0,0,1
4.874475,-12.87035,18.207|0,0,0,0,0,0
5.07447,-12.86969,18.207|0,0,0,0.05,0,0
5.07447,-12.86969,18.207|0,0,0,0,0,0
5.07447,-12.86969,18.207|0,0,0,0,0,0
5.07447,-12.86969,18.207|0,0,0,0,0,0
5.07447,-12.86969,18.207|0,0,0,0,0,0
5.07447,-12.86969,18.207|0,0,0,0,0,0
5.07447,-12.86969,18.207|0,0,0,0,0,0
5.07447,-12.86969,18.207|0,0,0,0,0,0
4.27448,-11.07213,18.207|0,0,-0.45,-0.2,0,0
3.47446,-8.274148,18.207|0,0,-0.7,-0.2,0,0
2.674447,-5.475718,18.207|0,0,-0.7,-0.2,0,0
2.274516,-4.476322,18.207|0,0,-0.25,-0.1,0,0
1.674445,-3.277097,18.207|0,0,-0.3,-0.15,0,0
1.074472,-1.87774,18.207|0,0,-0.35,-0.15,0,0
0.07401875,0.1219466,18.207|0,0,-0.5,-0.25,0,0
-0.1251145,0.9217481,18.207|0,0,-0.2,-0.05,0,0
-0.5256317,1.521871,18.207|0,0,-0.15,-0.1,0,0
-0.5256317,1.721924,18.207|0,0,-0.05,0,0,0
-0.7255072,2.122094,18.207|0,0,-0.1,-0.05,0,0
-0.9255615,2.122094,18.207|0,0,0,-0.05,0,0
-0.9255615,2.32212,18.207|0,0,-0.05,0,0,0
-1.125527,2.722467,18.207|0,0,-0.1,-0.05,0,0
-1.125527,2.722467,18.207|0,0,0,0,0,0
-1.125527,2.722467,18.207|0,0,0,0,0,0
-1.125527,2.722467,18.207|0,0,0,0,0,0
-1.725557,3.122865,18.207|0,0,-0.1,-0.15,0,0
-2.525535,3.723995,18.207|0,0,-0.15,-0.2,0,0
-3.325489,4.325539,18.207|0,0,-0.15,-0.2,0,0
-3.725519,4.52645,18.207|0,0,-0.05,-0.1,0,0
-3.725519,4.726422,18.207|0,0,-0.05,0,0,0
-3.725519,4.726422,18.207|0,0,0,0,0,0
-3.725519,4.726422,18.207|0,0,0,0,0,0
-3.925556,4.726961,18.207|0,0,0,-0.05,0,0
-4.325584,4.927997,18.207|0,0,-0.05,-0.1,0,0
-4.325584,4.927997,18.207|0,0,0,0,0,0
-4.725552,5.129157,18.207|0,0,-0.05,-0.1,0,0
-4.725552,5.329177,18.207|0,0,-0.05,0,0,0
-4.925532,5.329839,18.207|0,0,0,-0.05,0,0
-4.925532,5.329839,18.207|0,0,0,0,0,0
-4.925532,5.329839,18.207|0,0,0,0,0,1
-13.89965,15.62715,16.18381|0,0,0,0,0,0
-13.89965,15.62715,16.18381|0,0,0,0,0,0
-13.89965,15.62715,16.18381|0,0,0,0,0,0
-14.09967,15.63764,16.18381|0,0,0,-0.05,0,0
-15.09966,14.69252,16.18381|0,0,0.25,-0.25,0,0
-15.09966,11.29252,16.18381|0,0,0.85,0,0,0
-14.69965,9.07006,16.18381|0,0,0.55,0.1,0,0
-14.49966,8.259065,16.18381|0,0,0.2,0.05,0,0
-14.49966,7.859076,16.18381|0,0,0.1,0,0,0
-14.09967,7.437644,16.18381|0,0,0.1,0.1,0,0
-13.29966,6.396661,16.18381|0,0,0.25,0.2,0,0
-13.29966,6.396661,16.18381|0,0,0,0,0,0
-12.09965,5.940065,16.18381|0,0,0.1,0.3,0,0
-10.89965,5.889226,16.18381|0,0,0,0.3,0,0
-10.69967,5.881267,16.18381|0,0,0,0.05,0,0
