XZangleToObj,YZangleToObj,DistToObjhorizontalPan,forwardPan,xRotInput,yRotInput,sprintButtonDown,fireButtonDown
-6.579808,-7.112347,5.117061|0,0.3202559,0,0,0,0
-6.710778,-7.089196,5.017835|0,0.395763,0,0,0,0
-6.988927,-5.20891,4.819479|0,0.512406,0,0,0,1
-31.726,-2.909931,6.150436|0,0.599238,0,0,0,0
-32.73423,-2.45216,5.981368|0,0.6948509,0,0,0,0
-34.93031,0.7316842,5.649265|0,0.4651528,0,0,0,0
-35.52005,0.2398483,5.567677|0,0.3909298,0,0,0,0
-36.75272,-2.614641,5.406287|0,0.2776408,0,0,0,0
-37.39696,-4.192365,5.326574|0,0.1899208,0,0,0,0
-37.39696,-4.761562,5.326574|0,0,0,0,0,0
-33.1303,-6.144588,5.649265|0,-0.212493,-0.05,0.45,0,0
-23.98366,-4.074003,5.733234|0,-0.295041,-0.45,2.15,0,0
-5.195803,0.4387946,5.916382|0,-0.428889,-0.55,4.5,0,0
4.774012,-2.786075,6.115442|0,-0.3344581,-0.2,2.45,0,0
9.097295,-4.193953,6.215031|0,-0.266802,-0.1,1.1,0,0
13.61454,-5.865648,6.412462|0,-0.160974,-0.2,1.2,0,0
17.81456,-5.849887,6.412462|0,0,-0.1,1.05,0,0
17.81456,-5.849887,6.412462|0,0,0,0,0,0
17.81456,-5.849887,6.412462|0,0,0,0,0,0
18.37835,-7.601013,6.222479|0,0.1122599,0,0,0,0
18.97765,-8.712645,6.033143|0,0.1936709,0,0,0,0
19.29163,-8.344591,5.938737|0,0.302391,0,0,0,0
9.423771,-2.480413,5.469693|0,0.5496899,0.45,-2.9,0,0
3.398688,-0.6567059,5.371156|0,0.610974,0.2,-1.55,0,0
-5.936896,2.301463,5.271428|0,0.7002119,0.35,-2.35,0,0
-12.97077,-6.028216,5.07274|0,0.798933,0.25,-1.7,0,0
-13.62952,-6.236085,4.975445|0,0.900465,0.05,-0.1,0,0
-14.19492,-4.271914,4.781525|0,0.9986249,0,0,0,0
-15.47544,-1.897955,4.395321|0,1,0,0,0,0
-15.83154,-0.6688108,4.299165|0,1,0,0,0,0
-16.59388,0.854092,4.107402|0,1,0,0,0,0
-16.63092,-0.8013745,3.916463|0,1,-0.1,0.2,0,1
115.7495,-145.9092,5.113239|0,1,-0.05,0.15,0,0
118.1356,-146.2186,5.203159|0,1,-0.05,0.1,0,0
124.2821,146.0221,5.403131|0,0.7697291,-0.35,0.6,0,0
125.9499,146.1496,5.460032|0,0.6948161,-0.1,0.2,0,0
129.5499,150.6355,5.460032|0,0,-0.35,0.9,0,0
131.9306,145.9195,5.396965|0,-0.06771898,-0.25,0.8,0,0
134.9098,146.7786,5.265546|0,-0.175395,-0.3,1.15,0,0
142.7,148.0864,5.058424|0,-0.385083,-0.35,2.55,0,0
146.4814,150.1968,4.900998|0,-0.313839,0,1.3,0,0
152.024,151.9039,4.818037|0,-0.2248769,0.05,1.55,0,0
156.2551,152.8428,4.730057|0,-0.152472,0.05,1.2,0,0
165.8391,152.1496,4.547926|0,-0.03800994,0.05,2.65,0,0
-178.7609,150.5728,4.547926|0,0,0.2,3.85,0,0
-143.9609,151.3217,4.547926|0,0,0.8,8.7,0,0
-132.09,151.2898,4.62906|0,0.07482612,0.1,3.15,0,0
-124.5964,147.469,4.696595|0,0.156072,0.1,2.1,0,0
-121.959,144.9587,4.812837|0,0.2552551,0,1.15,0,0
-118.137,137.6163,4.921507|0,0.3598981,-0.15,1.45,0,0
-111.753,126.0582,5.018822|0,0.2389201,-0.15,2.1,0,0
-93.31071,82.15611,4.759165|0.211698,0.0272221,-0.4,5.05,0,0
-91.58182,79.34884,4.659455|0.2831819,0,0,0.45,0,0
-91.61655,81.85321,4.559618|0.345738,0,0,0,0,0
-90.49079,83.08916,4.359968|0.4432409,0,0,0.3,0,0
-82.71442,57.06526,4.160267|0.5419739,0,0.1,1.95,0,0
-73.33522,-25.44951,4.06125|0.647241,0,0.05,2.3,0,0
-51.34573,-10.02026,3.680517|0.8719289,0,0.25,5.05,0,0
-43.95039,-8.484663,3.603122|0.8003998,0,0.1,1.6,0,0
-24.7023,-7.647422,3.402224|0.6700079,0,0,3.9,0,0
-10.15007,-8.030867,3.361758|0.5622,0,0.1,3.25,0,0
2.644861,-8.392975,3.332417|0.4647208,0,0,2.35,0,0
31.37455,-7.185125,3.35962|0.6731876,0,-0.15,5.9,0,0
38.80327,-7.026688,3.467716|0.5825214,0,0,1.15,0,0
40.07057,-5.547118,3.531105|0.5323405,0,0,0,0,0
43.60513,-1.036088,3.730905|0.3292345,0,0,0,0,0
45.75282,-3.049088,3.871299|0.2295086,0,0,0,0,0
43.89029,-5.068326,4.091199|0.06566352,0,-0.2,-1.2,0,0
39.6903,-3.743818,4.091199|0,0,-0.05,-1.05,0,0
33.49029,-2.42382,4.091199|0,0,0,-1.55,0,0
20.89029,-1.10553,4.091199|0,0,0.1,-3.15,0,0
16.0903,-0.5066768,4.091199|0,0,-0.05,-1.2,0,0
14.94774,-0.9441901,4.283432|0,-0.1185869,0,-0.1,0,0
13.97707,-2.296695,4.573544|0,-0.3230699,0,0,0,0
13.39584,-0.6649964,4.767632|0,-0.4072169,0,0,0,0
13.12267,0.5865081,4.864855|0,-0.502656,0,0,0,0
12.86023,1.714293,4.962189|0,-0.5654549,0,0,0,0
12.3652,2.880656,5.157163|0,-0.66231,0,0,0,0
11.9063,5.010711,5.352507|0,-0.7587749,0,0,0,0
8.877723,7.177694,5.646135|0,-0.9740939,-0.15,-0.6,0,1
153.2157,-152.7882,4.824443|0,-1,-0.2,-0.65,0,0
149.0698,-150.2379,4.735489|0,-1,-0.15,-0.9,0,0
142.6357,-148.0255,4.650097|0,-1,-0.05,-1.45,0,0
135.0857,-143.3546,4.49298|0,-1,-0.05,-1.5,0,0
129.6245,-136.2873,4.353829|0,-0.894013,0.05,-0.9,0,0
114.9193,-128.4437,4.110669|0,-0.674611,0.15,-2.6,0,0
110.2403,-126.3776,4.069613|0,-0.580384,0.1,-0.85,0,0
108.1062,-125.3181,4.036162|0,-0.514702,0.05,-0.2,0,0
105.363,-125.7805,3.978653|0,-0.4197189,0,0,0,0
102.5458,-131.0553,3.93049|0,-0.3118029,0,0,0,0
102.5458,-122.0658,3.93049|0,0,0,0,0,0
101.3062,-120.9418,4.036162|0,0.222123,0.15,-1.7,0,0
98.89342,-110.2142,4.056921|0,0.283233,0.15,-0.95,0,0
90.46521,-78.24314,4.092564|0,0.1759141,0.45,-2.8,0,0
74.46619,33.50764,4.099067|0,0.08042711,0.5,-4.7,0,0
47.26618,11.24027,4.099067|0,0,0.5,-6.8,0,0
32.66618,8.594777,4.099067|0,0,0.15,-3.65,0,0
11.73505,8.487162,4.327762|0.240057,0,-0.1,-6.35,0,0
3.905201,5.470706,4.372769|0.3330061,0,-0.1,-2.6,0,0
-9.387912,4.834929,4.380707|0.428328,0,-0.05,-3.65,0,0
-24.98596,5.060899,4.352602|0.319347,0,0.15,-4.55,0,0
-34.35039,3.263028,4.272092|0.2249671,0,0,-2.95,0,0
-37.29051,5.66109,4.110541|0.05736905,0,0.15,-1.6,0,0
-37.69053,9.075887,4.110541|0,0,-0.05,-0.1,0,0
-37.89051,9.114191,4.110541|0,0,0,-0.05,0,0
-38.09051,9.152852,4.110541|0,0,0,-0.05,0,0
-36.97513,7.461483,4.049713|0.1082851,0,0,0,0,0
-34.64275,9.867011,3.932867|0.209385,0,-0.05,0,0,0
-28.24275,4.38003,3.932867|0,0,-1.1,1.6,0,0
-26.44275,3.327314,3.932867|0,0,-0.2,0.45,0,0
-23.64276,1.777732,3.932867|0,0,-0.3,0.7,0,0
-18.44276,-2.743667,3.932867|0,0,-1,1.3,0,0
-16.24275,-4.31915,3.932867|0,0,-0.35,0.55,0,0
-14.04277,-5.269758,3.932867|0,0,-0.2,0.55,0,0
-12.84276,-5.74177,3.932867|0,0,-0.1,0.3,0,1
-44.92969,-0.6039315,3.918727|0,0,-0.05,0.1,0,0
-44.92969,-0.6039315,3.918727|0,0,0,0,0,0
-44.92969,-0.6039315,3.918727|0,0,0,0,0,0
-44.92969,-0.6039315,3.918727|0,0,0,0,0,0
-44.52969,-1.932696,3.918727|0,0,-0.3,0.1,0,0
-40.92969,-8.189641,3.918727|0,0,-1.3,0.9,0,0
-38.1297,-11.69615,3.918727|0,0,-0.7,0.7,0,0
-38.1297,-11.69615,3.918727|0,0,0,0,0,0
-38.1297,-11.69615,3.918727|0,0,0,0,0,0
-38.1297,-11.69615,3.918727|0,0,0,0,0,0
-38.1297,-11.69615,3.918727|0,0,0,0,0,0
-38.1297,-11.69615,3.918727|0,0,0,0,0,0
-38.1297,-11.69615,3.918727|0,0,0,0,0,0
-38.1297,-11.69615,3.918727|0,0,0,0,0,0
-38.1297,-11.69615,3.918727|0,0,0,0,0,0
-38.1297,-11.69615,3.918727|0,0,0,0,0,0
-35.32968,-8.31574,3.918727|0,0,1,0.7,0,0
-32.72969,-3.222336,3.918727|0,0,1.4,0.65,0,0
-32.1297,11.06932,3.918727|0,0,3.6,0.15,0,0
-33.52969,28.32694,3.918727|0,0,4.25,-0.35,0,0
-26.12969,36.34348,3.918727|0,0,2.3,1.85,0,0
-19.52968,35.40797,3.918727|0,0,-0.05,1.65,0,0
-19.52968,35.40797,3.918727|0,0,0,0,0,0
-19.52968,35.40797,3.918727|0,0,0,0,0,0
-19.52968,35.40797,3.918727|0,0,0,0,0,0
-21.72968,40.62379,3.918727|0,0,1.25,-0.55,0,0
-17.12967,61.00328,3.918727|0,0,5.2,1.15,0,0
0.8702065,89.15314,3.918727|0,0,7.2,4.5,0,0
40.8703,109.2017,3.918727|0,0,16.65,10,0,0
46.47029,110.9269,3.918727|0,0,4.85,1.4,0,0
47.8703,111.4361,3.918727|0,0,1.3,0.35,0,0
49.2703,111.9815,3.918727|0,0,0.85,0.35,0,0
50.2703,112.3951,3.918727|0,0,0.45,0.25,0,0
51.0703,112.7413,3.918727|0,0,0.15,0.2,0,0
56.2703,115.1777,3.918727|0,0,-0.05,1.3,0,0
72.6703,131.4972,3.918727|0,0,0.95,4.1,0,0
76.8703,139.2443,3.918727|0,0,1.6,1.05,0,0
80.87029,-148.9641,3.918727|0,0,2.75,1,0,0
84.47029,-159.9444,3.918727|0,0,3.4,0.9,0,0
89.07029,-176.5253,3.918727|0,0,4.9,1.15,0,0
93.8703,165.5734,3.918727|0,0,5.4,1.2,0,0
98.87029,149.6076,3.918727|0,0,3.7,1.25,0,0
103.4703,138.4732,3.918727|0,0,2.45,1.15,0,0
105.0703,135.3362,3.918727|0,0,0.85,0.4,0,0
105.0703,135.3362,3.918727|0,0,0,0,0,0
105.0703,135.3362,3.918727|0,0,0,0,0,0
105.0703,135.3362,3.918727|0,0,0,0,0,0
106.8703,132.5953,3.918727|0,0,-0.1,0.45,0,0
109.0703,129.0456,3.918727|0,0,0.05,0.55,0,0
111.6703,125.4747,3.918727|0,0,0.4,0.65,0,0
114.8703,123.4364,3.918727|0,0,-0.35,0.8,0,0
118.0703,124.6189,3.918727|0,0,-1,0.8,0,0
120.2703,128.9707,3.918727|0,0,-1.5,0.55,0,0
118.6703,146.1483,3.918727|0,0,-4,-0.4,0,0
116.4703,156.1594,3.918727|0,0,-2.05,-0.55,0,0
116.0703,158.7152,3.918727|0,0,-0.55,-0.1,0,0
115.8703,159.2964,3.918727|0,0,-0.1,-0.05,0,0
115.8703,159.2964,3.918727|0,0,0,0,0,0
115.8703,159.2964,3.918727|0,0,0,0,0,0
118.0703,161.4189,3.918727|0,0,-1,0.55,0,0
